3.000000	3.981
3.150000	3.981
3.350000	3.981
3.550000	3.981
3.750000	3.981
4.000000	3.981
4.250000	3.981
4.500000	3.981
4.750000	3.981
5.000000	3.981
5.300000	3.981
5.600000	3.981
6.000000	3.981
6.300000	3.981
6.700000	3.981
7.100000	3.981
7.500000	3.981
8.000000	3.981
8.500000	3.981
9.000000	3.981
9.500000	3.981
10.000000	3.981
10.600000	3.981
11.200000	3.980
11.800000	3.980
12.500000	3.980
13.200000	3.980
14.000000	3.980
15.000000	3.979
16.000000	3.979
17.000000	3.978
18.000000	3.977
19.000000	3.977
20.000000	3.976
21.200001	3.974
22.400000	3.973
23.600000	3.971
25.000000	3.968
26.500000	3.964
28.000000	3.960
30.000000	3.954
31.500000	3.948
33.500000	3.939
35.500000	3.928
37.500000	3.915
40.000000	3.896
42.500000	3.872
45.000000	3.845
47.500000	3.815
50.000000	3.779
53.000000	3.730
56.000000	3.674
60.000000	3.585
63.000000	3.510
67.000000	3.399
71.000000	3.276
75.000000	3.142
80.000000	2.960
85.000000	2.767
90.000000	2.569
95.000000	2.370
100.000000	2.172
106.000000	1.944
112.000000	1.729
118.000000	1.530
125.000000	1.321
132.000000	1.137
140.000000	0.956
150.000000	0.769
160.000000	0.619
170.000000	0.504
180.000000	0.407
190.000000	0.331
200.000000	0.271
212.000000	0.214
224.000000	0.171
236.000000	0.137
250.000000	0.106
265.000000	0.079
280.000000	0.062
300.000000	0.088
315.000000	0.045
335.000000	0.019
355.000000	0.011
375.000000	0.005
400.000000	0.001
425.000000	0.001
450.000000	0.000
475.000000	-0.000
500.000000	0.000
530.000000	0.000
560.000000	0.000
600.000000	0.000
630.000000	0.000
670.000000	0.000
710.000000	0.000
750.000000	0.000
800.000000	0.000
850.000000	0.000
900.000000	0.000
950.000000	-0.000
1000.000000	-0.001
1060.000000	-0.001
1120.000000	-0.001
1180.000000	-0.001
1250.000000	-0.001
1320.000000	-0.001
1400.000000	-0.001
1500.000000	-0.001
1600.000000	-0.002
1700.000000	-0.002
1800.000000	-0.002
1900.000000	-0.002
2000.000000	-0.002
2120.000000	-0.003
2240.000000	-0.003
2360.000000	-0.003
2500.000000	-0.003
2650.000000	-0.003
2800.000000	-0.004
3000.000000	-0.004
3150.000000	-0.004
3350.000000	-0.004
3550.000000	-0.005
3750.000000	-0.005
4000.000000	-0.005
4250.000000	-0.006
4500.000000	-0.006
4750.000000	-0.007
5000.000000	-0.007
5300.000000	-0.007
5600.000000	-0.008
6000.000000	-0.008
6300.000000	-0.009
6700.000000	-0.009
7100.000000	-0.009
7500.000000	-0.010
8000.000000	-0.010
8500.000000	-0.011
9000.000000	-0.011
9500.000000	-0.012
10000.000000	-0.012
10600.000000	-0.013
11200.000000	-0.013
11800.000000	-0.014
12500.000000	-0.014
13200.000000	-0.015
14000.000000	-0.015
15000.000000	-0.016
16000.000000	-0.017
17000.000000	-0.017
18000.000000	-0.018
19000.000000	-0.016
20000.000000	-0.015
21200.000000	-0.015
22400.000000	-0.015
